 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	581.027	540.083	558.275	566.498	556.455	554.757	567.675	551.277	566.328	560.751	581.027
2	571.612	552.696	571.309	551.873	556.885	557.587	563.070	558.678	558.845	570.776	571.612
3	570.176	560.142	564.579	558.866	554.803	552.705	556.906	571.419	557.670	559.009	570.176
4	580.032	561.643	562.709	568.778	562.777	553.523	559.793	565.515	565.375	562.967	580.032
5	585.399	555.472	562.808	584.402	556.461	560.765	566.171	574.685	573.165	568.237	585.399
6	575.183	559.829	556.547	563.380	552.449	565.153	567.210	561.965	557.737	569.404	575.183
7	565.274	554.948	555.664	571.923	563.931	569.237	560.578	569.987	560.323	566.583	565.274
8	570.120	543.540	572.217	573.072	553.347	564.827	566.461	589.199	568.261	568.889	570.120
9	587.489	539.666	567.372	574.684	569.883	564.278	567.562	572.734	559.019	567.358	587.489
10	577.842	553.682	562.316	580.187	570.263	564.372	560.635	577.270	558.784	574.681	577.842
11	564.106	549.820	577.048	577.891	558.700	578.312	586.132	569.931	556.044	578.328	564.106
12	576.417	563.058	568.440	560.958	563.359	559.944	570.683	574.628	565.975	571.406	576.417
13	581.361	558.640	565.468	552.523	556.593	560.196	568.782	575.611	573.214	570.223	581.361
14	569.478	568.812	570.794	573.490	558.889	567.173	568.332	563.442	564.416	577.291	569.478
15	575.574	568.963	563.303	579.126	570.661	574.525	575.449	570.212	580.876	572.250	575.574
16	578.416	571.778	568.580	577.439	566.394	570.264	579.217	564.594	565.902	573.165	578.416
17	581.571	560.793	575.274	579.602	568.181	565.446	564.749	566.391	570.021	573.860	581.571
18	593.317	573.867	558.426	561.474	569.049	570.065	580.461	582.743	560.639	571.565	593.317
19	580.660	578.590	570.315	566.670	592.651	583.938	570.540	583.014	558.335	579.991	580.660
20	582.001	565.811	571.255	577.160	579.762	577.679	577.050	579.311	580.394	581.855	582.001
21	582.207	571.163	582.510	573.754	568.752	578.227	596.451	581.231	574.713	575.784	582.207
22	577.469	580.299	574.176	586.052	590.343	582.572	585.112	593.335	575.822	586.643	577.469
23	586.318	572.079	570.501	584.916	579.710	582.137	575.311	575.420	579.424	585.772	586.318
24	587.135	573.480	581.108	584.674	585.261	581.385	584.604	574.313	574.109	567.565	587.135
25	588.918	576.966	579.903	582.291	581.074	579.484	580.109	577.304	578.564	584.489	588.918
26	589.495	574.540	568.702	588.974	577.146	586.653	577.492	576.892	574.967	585.706	589.495
27	594.418	579.017	569.140	597.069	582.778	588.394	585.649	600.559	590.476	574.117	594.418
28	591.599	575.582	586.693	587.165	581.117	583.509	578.135	597.061	592.790	582.337	591.599
29	600.435	580.510	594.120	601.485	589.771	584.166	586.510	603.415	575.211	576.793	600.435
30	608.989	583.548	598.283	608.905	589.944	594.495	596.718	582.104	582.281	597.602	608.989
31	595.895	591.090	578.794	608.207	592.058	584.440	592.302	593.069	591.606	592.562	595.895
32	605.577	575.665	582.246	593.689	608.635	599.363	591.259	594.674	599.920	601.615	605.577
33	588.564	596.792	589.733	596.910	594.496	590.457	598.827	595.680	596.050	600.161	588.564
34	598.958	595.755	592.498	601.705	586.446	583.172	587.705	588.392	587.428	596.161	598.958
35	603.456	586.160	590.061	597.412	590.463	592.211	598.598	596.087	590.554	598.421	603.456
36	616.780	599.025	594.554	595.832	593.573	584.508	605.022	588.349	604.594	602.441	616.780
37	608.003	587.799	598.586	608.702	604.602	599.213	596.248	585.431	599.505	610.326	608.003
38	596.468	596.257	609.875	599.726	594.961	598.028	592.834	593.822	602.402	602.366	596.468
39	607.485	591.698	597.389	598.788	594.586	604.328	611.703	595.950	596.308	599.095	607.485
40	619.148	602.810	608.524	592.282	590.993	603.202	595.983	612.020	609.024	592.453	619.148
41	608.521	597.693	606.047	596.644	587.208	604.120	616.611	602.437	603.707	613.628	608.521
42	601.871	613.409	608.928	608.372	606.754	610.823	620.684	607.150	610.349	592.933	601.871
43	610.149	589.193	596.902	599.674	614.089	612.319	598.744	612.504	601.746	604.995	610.149
44	622.545	588.826	616.259	607.004	602.637	613.799	603.618	613.019	600.913	612.007	622.545
45	621.213	609.573	620.925	620.253	611.210	619.331	612.670	601.413	609.726	598.345	621.213
46	638.391	612.331	614.581	627.624	622.121	618.069	613.962	608.074	614.731	601.676	638.391
47	623.233	612.705	616.687	607.693	612.732	602.885	632.155	624.207	620.493	613.059	623.233
48	626.612	612.692	602.074	611.216	613.883	600.458	622.903	617.174	614.770	607.358	626.612
49	613.625	617.744	620.046	609.645	607.639	613.739	634.351	615.889	622.964	615.276	613.625
50	631.998	622.738	613.987	624.344	609.903	618.769	632.172	621.688	630.975	636.370	631.998
51	621.528	621.925	626.555	611.278	618.929	619.555	620.158	626.969	614.936	624.017	621.528
52	632.569	614.218	632.284	626.504	623.735	632.981	638.885	616.225	615.293	615.590	632.569
53	632.373	604.820	620.082	647.683	641.859	628.366	634.764	634.243	629.055	633.224	632.373
54	638.375	617.313	637.034	650.590	627.500	636.960	636.720	637.656	636.910	632.999	638.375
55	631.679	629.078	644.912	659.009	633.393	641.010	649.372	639.464	620.583	644.539	631.679
56	645.380	629.005	642.200	637.956	636.179	631.207	643.593	641.667	628.307	643.560	645.380
57	658.424	643.201	632.303	630.866	643.569	637.708	629.724	644.162	623.224	632.326	658.424
58	653.867	642.717	636.039	635.537	652.457	643.727	645.851	648.270	651.163	638.812	653.867
