 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	533.701	533.701	547.845	555.969	548.494	551.949	546.306	562.125	546.930	552.035	555.786
2	551.123	551.123	555.553	553.030	549.631	550.999	549.581	561.200	560.260	547.570	553.234
3	540.419	540.419	551.845	541.202	551.233	551.692	550.233	547.466	545.184	554.447	568.436
4	548.962	548.962	543.155	554.767	550.196	549.573	547.309	550.473	544.158	558.127	553.799
5	553.983	553.983	535.407	554.020	550.506	554.323	550.000	560.153	552.741	542.682	567.709
6	542.458	542.458	543.874	546.962	544.550	551.593	549.304	561.888	547.929	546.994	560.358
7	542.137	542.137	535.768	552.008	543.515	564.885	560.138	558.834	543.512	558.686	573.076
8	541.973	541.973	542.485	561.999	562.023	546.244	556.925	560.415	555.752	558.001	575.591
9	537.030	537.030	562.091	547.372	552.839	533.543	551.374	556.030	561.700	564.476	566.312
10	540.583	540.583	562.688	555.569	554.853	545.692	552.581	559.137	558.519	550.387	563.530
11	551.436	551.436	556.381	560.515	554.117	553.615	559.852	562.716	558.386	542.667	564.434
12	560.279	560.279	552.546	559.959	554.669	557.771	566.040	561.954	552.579	547.758	570.563
13	543.573	543.573	570.396	564.289	559.086	562.812	563.957	556.558	545.970	558.625	568.805
14	554.357	554.357	564.276	570.294	573.987	562.682	557.708	562.721	558.769	570.223	566.717
15	556.338	556.338	554.973	563.893	569.301	549.794	568.378	568.236	552.106	564.304	562.884
16	549.467	549.467	562.311	568.186	570.072	545.706	567.758	574.299	563.797	560.549	569.042
17	554.298	554.298	560.286	567.861	563.202	563.198	556.749	571.502	568.140	560.740	569.572
18	543.145	543.145	557.988	573.749	552.421	552.101	557.722	567.689	564.790	559.552	567.820
19	549.548	549.548	552.727	561.688	562.269	551.445	555.342	560.347	566.945	565.354	569.264
20	545.166	545.166	569.256	568.538	573.239	553.748	559.503	553.762	563.131	552.319	574.918
21	550.098	550.098	559.836	578.050	566.411	568.139	565.065	565.116	567.434	567.967	581.647
22	565.114	565.114	547.632	560.803	573.732	567.308	581.237	561.689	558.295	565.316	581.370
23	553.870	553.870	561.685	559.161	566.195	558.762	567.948	573.520	570.037	570.344	575.335
24	553.012	553.012	561.621	571.464	563.064	570.510	565.718	574.838	562.293	576.474	583.630
25	558.085	558.085	572.763	565.090	566.752	565.172	563.934	580.131	570.915	565.946	578.311
26	565.216	565.216	571.258	557.869	559.695	577.801	567.634	577.988	564.416	575.397	575.498
27	570.981	570.981	573.571	563.283	564.539	569.912	569.008	581.214	570.996	570.345	582.380
28	553.714	553.714	566.510	564.720	574.186	570.269	564.641	579.008	565.908	580.260	584.383
29	559.828	559.828	570.054	571.912	567.795	570.551	581.306	579.976	577.644	573.676	581.853
30	552.578	552.578	565.842	565.620	582.271	564.232	571.518	568.785	577.133	569.383	580.319
31	557.089	557.089	566.055	579.057	593.512	577.931	572.524	571.828	570.108	574.210	590.001
32	561.763	561.763	571.667	575.487	579.729	583.671	569.115	579.134	579.301	576.932	591.842
33	562.091	562.091	565.653	560.407	576.114	585.726	574.012	582.968	571.984	585.611	591.615
34	561.079	561.079	564.067	567.215	573.400	570.620	577.098	575.060	576.656	583.761	571.094
35	558.513	558.513	571.113	580.747	574.349	568.485	580.034	585.936	582.954	576.737	593.852
36	573.603	573.603	568.142	572.490	589.496	579.302	583.755	577.544	576.324	581.330	591.199
37	569.673	569.673	573.013	585.239	579.434	578.081	582.489	575.969	582.220	580.531	584.883
38	573.706	573.706	569.701	589.674	578.237	573.490	576.496	589.768	581.063	576.398	579.962
39	568.948	568.948	569.109	590.933	572.796	576.564	579.060	591.224	574.332	579.687	593.101
40	569.712	569.712	585.850	585.687	582.508	564.764	578.786	587.046	570.400	595.029	590.644
41	574.794	574.794	591.986	591.840	583.129	573.852	582.993	594.721	587.710	600.238	599.372
42	571.773	571.773	587.976	596.201	581.662	573.633	576.973	583.479	583.658	595.058	584.281
43	570.086	570.086	578.791	588.581	587.954	580.144	583.660	582.093	579.075	594.334	584.155
44	581.272	581.272	580.165	597.737	589.576	583.466	566.637	577.093	579.063	598.982	600.388
45	581.654	581.654	578.508	599.672	586.799	589.839	587.494	584.483	593.218	575.571	602.114
46	581.488	581.488	590.610	585.899	588.540	592.415	587.655	595.764	588.376	592.744	597.236
47	584.102	584.102	586.159	592.384	593.225	585.445	595.143	586.345	587.072	600.119	619.347
48	579.071	579.071	587.305	596.303	581.344	595.594	593.158	591.175	585.759	602.116	609.608
49	579.587	579.587	583.825	605.372	584.388	598.005	600.521	602.946	583.944	602.262	609.381
50	583.910	583.910	591.699	594.798	601.902	598.077	591.025	593.357	595.891	606.949	606.457
51	591.709	591.709	590.715	604.571	595.063	601.131	599.187	605.982	593.598	612.632	599.051
52	583.245	583.245	593.732	595.455	608.061	599.571	598.382	603.673	595.855	604.543	607.934
53	589.967	589.967	610.028	606.780	609.111	600.923	593.971	594.430	615.827	606.160	613.142
54	589.557	589.557	595.207	611.769	608.018	600.469	593.265	604.741	603.527	604.744	617.240
55	584.326	584.326	600.011	604.692	599.863	607.930	588.302	593.890	603.687	606.874	610.587
56	592.348	592.348	623.002	607.042	611.656	604.911	591.458	593.405	601.931	618.535	611.158
57	593.601	593.601	615.064	614.834	619.034	593.389	594.903	604.299	590.912	618.494	626.551
58	593.940	593.940	609.771	620.227	624.898	616.675	612.327	597.643	606.767	615.491	621.734
59	603.609	603.609	601.555	607.008	623.397	612.094	617.887	600.282	614.196	629.402	623.729
60	620.830	620.830	621.607	603.921	627.587	595.444	622.572	620.374	612.913	626.171	624.004
61	614.558	614.558	609.931	615.762	627.808	609.709	611.061	614.823	597.012	626.995	631.403
62	610.192	610.192	621.670	612.482	610.149	606.379	608.624	619.578	601.870	627.967	631.499
63	601.244	601.244	615.746	615.816	623.712	615.409	611.392	609.008	615.831	620.215	631.666
64	607.050	607.050	625.333	620.273	622.746	620.960	618.706	620.883	606.485	616.675	622.387
65	618.313	618.313	621.589	633.804	628.536	628.814	622.029	625.963	620.214	621.012	637.356
66	627.771	627.771	631.501	638.340	628.480	629.874	620.203	626.870	622.209	622.045	628.539
67	626.368	626.368	623.506	627.606	625.484	633.066	629.168	635.828	627.775	637.200	626.882
68	629.433	629.433	635.580	635.239	630.340	627.709	629.740	640.832	638.629	639.545	645.650
69	628.265	628.265	639.730	647.654	641.123	619.416	637.885	649.543	637.571	644.801	646.708
70	629.420	629.420	630.399	640.325	651.934	629.035	631.114	634.032	631.346	637.557	643.717
71	628.305	628.305	629.576	640.008	629.174	646.644	645.918	644.392	636.681	633.412	662.674
72	620.783	620.783	646.951	651.865	641.441	638.744	634.989	652.367	635.903	647.716	659.722
73	639.101	639.101	650.786	644.448	650.127	645.508	656.668	653.750	631.439	651.788	650.976
74	642.996	642.996	643.892	649.788	663.394	648.014	637.063	661.430	640.201	661.918	666.166
75	636.289	636.289	645.870	662.725	667.526	648.342	646.731	652.176	647.125	677.809	674.168
76	655.519	655.519	661.789	668.456	669.172	650.785	660.860	663.403	661.989	664.281	668.798
77	652.921	652.921	666.639	664.884	671.516	672.301	661.065	678.840	674.678	673.635	672.474
78	661.681	661.681	667.043	686.087	670.197	668.722	678.066	667.670	667.369	676.609	686.881
